playerID,ballots,votes,inducted
coneda01,539.0,21.0,N
hartnga01,153.0,35.0,N
altroni01,201.0,3.0,N
marisro01,365.0,78.0,N
ferreri01,266.0,1.0,N
mcmulke01,374.0,0.0,N
grimebu01,262.0,1.0,N
osteecl01,401.0,2.0,N
gosligo01,168.0,2.0,N
santoro01,460.0,139.0,N
marisro01,432.0,127.0,N
kleinch01,153.0,9.0,N
hardeme01,302.0,34.0,N
bellja01,539.0,2.0,N
boyerke01,427.0,109.0,N
fieldce01,506.0,1.0,N
snidedu01,379.0,254.0,N
grimmch01,269.0,13.0,N
griffcl01,263.0,82.0,N
sislege01,274.0,235.0,Y
grovele01,202.0,71.0,N
schalra01,252.0,54.0,N
haasmu01,269.0,1.0,N
palmeji01,444.0,411.0,Y
ruelmu01,269.0,9.0,N
adamsba01,264.0,17.0,N
fletcar01,226.0,4.0,N
johnsbo01,193.0,1.0,N
mizejo01,160.0,14.0,N
